指标名称,中债-中国绿色债券指数,期货结算价(连续):INE原油,中国:碳市场碳排放配额(CEA):最新价,中国:碳市场碳排放配额(CEA):成交量,中国液化天然气出厂价格指数,期货结算价(连续):焦炭,期货结算价(连续):焦煤
2019/10/22,163.5379,432,,,3691.95,1717,1277.5
2019/10/23,163.4743,438.8,,,3692,1720.5,1296
2019/10/24,163.4155,441.9,,,3697,1729,1296
2019/10/25,163.3939,446,,,3692,1743,1296
2019/10/28,163.3789,446.9,,,3686,1726.5,1296
2019/10/29,163.3514,484.8,,,3703,1699,1296
2019/10/30,163.1704,447.2,,,3743,1699,1296
2019/10/31,163.0791,445.9,,,4057,1699,1296
2019/11/1,163.153,444.4,,,4234,1699,1296
2019/11/4,163.2149,449.1,,,4122,1699,1296
2019/11/5,163.27,458,,,4088,1699,1296
2019/11/6,163.379,459.6,,,4066,1699,1296
2019/11/7,163.4681,458,,,4038,1699,1260
2019/11/8,163.5672,456.1,,,4029,1699,1260
2019/11/11,163.6625,452.1,,,3986,1699,1260
2019/11/12,163.7097,455.6,,,3967,1699,1260
2019/11/13,163.7428,454.5,,,3966,1699,1260
2019/11/14,163.781,452.8,,,3988,1699,1260
2019/11/15,163.816,454.4,,,4053,1664,1285.5
2019/11/18,163.9469,452.4,,,4192,1664,1285.5
2019/11/19,164.0089,453.6,,,4202,1680,1285.5
2019/11/20,164.1217,451.5,,,4195,1680,1299
2019/11/21,164.1782,454.8,,,4188,1680,1299
2019/11/22,164.2385,449.9,,,4190,1746,1316
2019/11/25,164.3063,453.8,,,4198,1755,1319
2019/11/26,164.298,456.4,,,4202,1755,1318.5
2019/11/27,164.2947,456,,,4213,1755,1310.5
2019/11/28,164.2872,457.5,,,4238,1755,1329.5
2019/11/29,164.291,458.4,,,4297,1744,1319
2019/12/2,164.3277,456.1,,,4350,1744,1325
2019/12/3,164.3409,452,,,4335,1744,1325
2019/12/4,164.3655,448.5,,,4315,1744,1325
2019/12/5,164.4319,455.5,,,4310,1744,1325
2019/12/6,164.4409,458.2,,,4322,1744,1325
2019/12/9,164.4999,463.5,,,4290,1744,1325
2019/12/10,164.5207,468,,,4288,1842.5,1325
2019/12/11,164.5625,470.1,,,4287,1842.5,1293.5
2019/12/12,164.6181,465.2,,,4276,1842.5,1293.5
2019/12/13,164.6352,462.5,,,4267,1826,1304
2019/12/16,164.6836,468.8,,,4233,1921,1240
2019/12/17,164.7079,481.1,,,4199,1934,1244.5
2019/12/18,164.6892,493.7,,,4164,1946,1243
2019/12/19,164.7378,470.6,,,4163,1949,1248
2019/12/20,164.7899,467,,,4159,1941.5,1238
2019/12/23,164.9022,478.4,,,4136,1944,1237.5
2019/12/24,164.9558,478.8,,,4126,1916,1211.5
2019/12/25,165.0192,483.3,,,4108,1912.5,1201
2019/12/26,165.0999,484.2,,,4084,1919,1202
2019/12/27,165.2219,486.5,,,4030,1930,1204
2019/12/30,165.2654,490.1,,,3960,1932.5,1204
2019/12/31,165.3244,488.1,,,3929,1949.5,1207
2020/1/2,165.3909,481.8,,,3891,1955,1215
2020/1/3,165.4378,487.1,,,3847,1962.5,1223.5
2020/1/6,165.5338,507.4,,,3807,1961.5,1256
2020/1/7,165.5834,500.6,,,3818,1964,1227.5
2020/1/8,165.6091,501.5,,,3798,1964.5,1239.5
2020/1/9,165.646,481.9,,,3752,1962.5,1239.5
2020/1/10,165.7413,474.3,,,3717,1950.5,1254
2020/1/13,165.8524,467.4,,,3634,1939,1238.5
2020/1/14,165.8647,464.1,,,3628,1906.5,1238.5
2020/1/15,165.8535,458,,,3616,1955.5,1226.5
2020/1/16,165.8896,469.2,,,3605,1919,1245
2020/1/17,165.9328,465.4,,,3599,1919,1245
2020/1/19,165.9588,,,,3585,,
2020/1/20,165.9841,466,,,3579,1919,1245
2020/1/21,166.0498,463.8,,,3571,1893.5,1249.5
2020/1/22,166.183,461,,,3569,1856,1249.5
2020/1/23,166.2405,451.7,,,3564,1856,1273
2020/2/3,167.4388,415.5,,,3314,1856,1273
2020/2/4,167.4159,394.4,,,3283,1856,1273
2020/2/5,167.4305,396.4,,,3280,1856,1273
2020/2/6,167.4626,402.2,,,3282,1856,1273
2020/2/7,167.5616,398.5,,,3277,1856,1273
2020/2/10,167.7405,393.1,,,3280,1856,1273
2020/2/11,167.8235,391.5,,,3301,1856,1287
2020/2/12,167.8786,393.8,,,3307,1856,1287
2020/2/13,167.996,400.1,,,3299,1856,1287
2020/2/14,168.0444,400.5,,,3292,1856,1287
2020/2/17,168.0705,401.7,,,3299,1947,1246.5
2020/2/18,168.1012,400.4,,,3315,1889,1246.5
2020/2/19,168.1592,399.6,,,3324,1889,1246.5
2020/2/20,168.1829,412.9,,,3333,1889,1246.5
2020/2/21,168.2209,411.8,,,3330,1889,1246.5
2020/2/24,168.3233,395.4,,,3340,1889,1246.5
2020/2/25,168.4144,389.8,,,3323,1889,1292
2020/2/26,168.4931,377.8,,,3334,1889,1292
2020/2/27,168.6215,361.3,,,3327,1889,1292
2020/2/28,168.7485,349.9,,,3296,1889,1292
2020/3/2,168.8754,358.6,,,3219,1889,1292
2020/3/3,168.8494,372.7,,,3202,1889,1292
2020/3/4,169.0202,368.7,,,3190,1889,1292
2020/3/5,169.0547,366.5,,,3170,1889,1292
2020/3/6,169.1619,352.5,,,3173,1889,1292
2020/3/9,169.638,331.3,,,3179,1889,1292
2020/3/10,169.6059,301.4,,,3185,1889,1292
2020/3/11,169.5276,276.8,,,3190,1889,1292
2020/3/12,169.5228,254,,,3197,1889,1292
2020/3/13,169.2941,253.2,,,3197,1889,1292
2020/3/16,169.1781,248.4,,,3195,1852.5,1309.5
2020/3/17,168.9735,239.5,,,3198,1852.5,1328.5
2020/3/18,168.9461,229,,,3214,1852.5,1328.5
2020/3/19,168.992,214,,,3220,1790,1250.5
2020/3/20,169.0199,231.8,,,3227,1819,1250.5
2020/3/23,169.1198,229.5,,,3235,1819,1282.5
2020/3/24,169.2604,239.5,,,3245,1819,1261.5
2020/3/25,169.3518,244.9,,,3245,1821,1261.5
2020/3/26,169.4791,253.6,,,3245,1821,1261.5
2020/3/27,169.5197,244.6,,,3245,1821,1261.5
2020/3/30,169.5087,234.9,,,3251,1821,1300
2020/3/31,169.5257,248,,,3257,1821,1328.5
2020/4/1,169.7529,256.9,,,3254,1821,1328.5
2020/4/2,169.8344,268.6,,,3244,1821,1328.5
2020/4/3,169.8698,278.4,,,3244,1821,1328.5
2020/4/7,170.6943,289,,,3205,1821,1328.5
2020/4/8,171.0536,285.3,,,3176,1821,1328.5
2020/4/9,171.2274,293.3,,,3174,1821,1328.5
2020/4/10,171.1994,284.5,,,3192,1821,1328.5
2020/4/13,171.2087,287.8,,,3196,1821,1328.5
2020/4/14,171.2683,275.7,,,3186,1821,1328.5
2020/4/15,171.3362,267.3,,,3180,1821,1328.5
2020/4/16,171.4636,255.7,,,3175,1775,1253
2020/4/17,171.5003,248.1,,,3146,1778,1257
2020/4/20,171.5036,233.1,,,3101,1770.5,1241.5
2020/4/21,171.5393,228.2,,,3097,1758,1236.5
2020/4/22,171.638,205.3,,,3097,1766,1233
2020/4/23,171.7886,211.8,,,3048,1784,1226
2020/4/24,171.9284,225.3,,,3034,1784.5,1215.5
2020/4/26,171.9466,,,,3021,,
2020/4/27,171.918,221.5,,,3009,1780,1212
2020/4/28,171.8787,203.9,,,2980,1767,1200
2020/4/29,171.992,211.2,,,2975,1762.5,1195.5
2020/4/30,171.9235,220.4,,,2965,1739,1234.5
2020/5/6,171.9662,248.9,,,,1704,1237.5
2020/5/7,171.7249,246.3,,,2949,1726,1241.5
2020/5/8,171.5243,247.4,,,2928,1706,1250.5
2020/5/9,171.5035,,,,2907,,
2020/5/11,171.1358,243.8,,,2863,1711,1250
2020/5/12,171.0268,241.1,,,2849,1715.5,1224
2020/5/13,171.0082,237.7,,,2822,1706,1190
2020/5/14,170.9682,230.9,,,2797,1715,1198.5
2020/5/15,170.9958,238.5,,,2795,1740,1225
2020/5/18,170.9296,247.3,,,2734,1838,1240
2020/5/19,170.8578,257.9,,,2717,1719.5,1234.5
2020/5/20,170.8303,254.8,,,2706,1818,1217
2020/5/21,170.8244,260.9,,,2691,1880.5,1234
2020/5/22,171.0283,256.7,,,2667,1864,1207.5
2020/5/25,170.9402,236.1,,,2640,1844.5,1207.5
2020/5/26,170.6721,258.7,,,2635,1896.5,1218.5
2020/5/27,170.5917,259.6,,,2627,1910,1218.5
2020/5/28,170.5581,258.6,,,2613,1910,1185
2020/5/29,170.5745,260.1,,,2587,1910,1185
2020/6/1,170.5385,276.8,,,2567,1963,1185
2020/6/2,170.178,278.1,,,2557,1963,1185
2020/6/3,169.7744,286,,,2548,1963,1185
2020/6/4,169.5871,283.8,,,2533,1963,1185
2020/6/5,169.3055,282.2,,,2536,1963,1185
2020/6/8,169.2571,292.2,,,2536,1963,1185
2020/6/9,169.3408,290.3,,,2530,1963,1185
2020/6/10,169.3751,288.1,,,2528,1963,1185
2020/6/11,169.4321,285,,,2527,1963,1185
2020/6/12,169.6496,270.5,,,2520,1963,1185
2020/6/15,169.7442,268.4,,,2521,1992,1238.5
2020/6/16,169.52,268.6,,,2497,2008,1257
2020/6/17,169.3582,279.9,,,2500,2008,1245
2020/6/18,169.351,279.2,,,2513,2050.5,1256
2020/6/19,169.2761,282.7,,,2506,2064,1256
2020/6/22,169.163,284.4,,,2519,2070,1256
2020/6/23,168.9364,284.5,,,2524,2080.5,1238.5
2020/6/24,169.0668,284.2,,,2532,2073,1245.5
2020/6/28,169.2049,,,,2533,,
2020/6/29,169.2451,285.1,,,2534,2119.5,1245.5
2020/6/30,169.2727,283.7,,,2533,2109.5,1245.5
2020/7/1,169.3833,291.4,,,2534,2030,1245.5
2020/7/2,169.4313,294.7,,,2536,2030,1245.5
2020/7/3,169.459,298.6,,,2534,2030,1255
2020/7/6,169.1025,296.8,,,2527,2030,1255
2020/7/7,168.7829,297.6,,,2522,2030,1255.5
2020/7/8,168.6175,298.9,,,2524,2030,1255.5
2020/7/9,168.2955,299.1,,,2524,2178,1255.5
2020/7/10,168.2741,293.9,,,2526,2153,1255.5
2020/7/13,168.1303,296.1,,,2519,2153,1255.5
2020/7/14,168.0328,292.9,,,2519,2112,1255.5
2020/7/15,168.0067,294.5,,,2519,2058,1242
2020/7/16,168.1028,292.8,,,2516,2058,1242
2020/7/17,168.1674,289.9,,,2516,2160,1246.5
2020/7/20,168.2745,283.7,,,2534,2160,1246.5
2020/7/21,168.5757,284.7,,,2535,2160,1246.5
2020/7/22,168.7805,288.9,,,2535,2160,1272
2020/7/23,168.9005,286.5,,,2535,2175.5,1279
2020/7/24,169.1191,285.6,,,2538,2175.5,1297
2020/7/27,169.2108,281.9,,,2547,2135,1356.5
2020/7/28,169.1004,283.1,,,2543,2135,1321.5
2020/7/29,169.105,276.5,,,2556,2135,1288
2020/7/30,169.114,279.1,,,2553,2135,1268.5
2020/7/31,169.0296,277.3,,,2548,2135,1286.5
2020/8/3,169.0275,281.9,,,2544,2135,1305
2020/8/4,168.9634,282.3,,,2551,2135,1301.5
2020/8/5,169.0205,280.2,,,2570,2135,1298
2020/8/6,169.0553,283.2,,,2570,2135,1300
2020/8/7,169.0151,282.6,,,2564,2135,1300
2020/8/10,169.1044,282.4,,,2563,2135,1300
2020/8/11,169.1681,284.8,,,2558,2135,1254
2020/8/12,169.2462,283.7,,,2556,2135,1254
2020/8/13,169.2697,283.7,,,2554,2135,1254
2020/8/14,169.306,282.2,,,2554,2135,1254
2020/8/17,169.3562,280.2,,,2557,2010.5,1196
2020/8/18,169.3037,278.2,,,2569,2005.5,1202.5
2020/8/19,169.1903,277.2,,,2571,2005,1180.5
2020/8/20,169.1127,278,,,2570,1995,1203
2020/8/21,169.0659,277.2,,,2574,1981,1213
2020/8/24,169.0895,278.1,,,2569,1984.5,1213
2020/8/25,168.9433,280.2,,,2573,1984.5,1215
2020/8/26,168.925,285.1,,,2567,1986.5,1225
2020/8/27,168.8146,284,,,2572,1985.5,1226.5
2020/8/28,168.7888,283.5,,,2575,1999.5,1229.5
2020/8/31,168.8029,284.6,,,2553,2054,1228
2020/9/1,168.7903,295.5,,,2568,2078.5,1223.5
2020/9/2,168.74,293.7,,,2567,2080,1221
2020/9/3,168.659,288.2,,,2568,2080.5,1223.5
2020/9/4,168.6622,284.9,,,2567,2082,1226.5
2020/9/7,168.6725,278.6,,,2569,2115.5,1226
2020/9/8,168.6479,272.9,,,2569,2162,1226
2020/9/9,168.7279,252.7,,,2574,2261,1226
2020/9/10,168.7636,250.1,,,2577,2359,1226
2020/9/11,168.6866,247.5,,,2584,2491,1226
2020/9/14,168.6701,245.1,,,2578,2102,1246
2020/9/15,168.6386,245.5,,,2591,2013.5,1259
2020/9/16,168.7734,248.7,,,2604,1987,1264
2020/9/17,168.8054,255.4,,,2590,1976.5,1276
2020/9/18,168.8116,259.2,,,2591,1993.5,1281
2020/9/21,168.904,262.6,,,2599,1984,1279
2020/9/22,168.9644,255,,,2618,1988,1295
2020/9/23,168.9199,249.1,,,2620,1988,1288.5
2020/9/24,168.9593,265,,,2625,1990.5,1289
2020/9/25,168.9354,265.6,,,2627,1994.5,1283.5
2020/9/27,168.9166,,,,2650,,
2020/9/28,168.9062,264.4,,,2660,1995,1283.5
2020/9/29,168.9387,264.9,,,2673,2043,1299
2020/9/30,168.8725,258.2,,,2676,2030,1315.5
2020/10/9,168.906,264.3,,,2741,2100.5,1315.5
2020/10/10,168.85,,,,2754,,
2020/10/12,168.8728,263,,,2811,2100.5,1315.5
2020/10/13,168.8906,259.6,,,2863,2102.5,1315.5
2020/10/14,168.8943,257.9,,,2892,2270.5,1315.5
2020/10/15,168.9246,260.6,,,2912,2270.5,1315.5
2020/10/16,168.8846,257.5,,,2950,2270.5,1315.5
2020/10/19,168.9911,259.9,,,3060,2270.5,1315.5
2020/10/20,169.0632,258.3,,,3125,2270.5,1315.5
2020/10/21,169.1639,257.5,,,3152,2270.5,1315.5
2020/10/22,169.3455,253.5,,,3179,2102,1315.5
2020/10/23,169.416,253.8,,,3279,2263.5,1329
2020/10/26,169.4523,249.3,,,3558,2270.5,1328
2020/10/27,169.4126,243.6,,,3586,2295,1332.5
2020/10/28,169.4162,243.7,,,3627,2376,1334.5
2020/10/29,169.4472,229.4,,,3671,2481,1305.5
2020/10/30,169.4472,211.8,,,3688,2582.5,1334.5
2020/11/2,169.535,224.3,,,3707,2605,1334.5
2020/11/3,169.6124,229.6,,,3757,2605,1334.5
2020/11/4,169.6736,235,,,3769,2605,1334.5
2020/11/5,169.7236,236.4,,,3748,2605,1334.5
2020/11/6,169.7529,234.6,,,3745,2605,1334.5
2020/11/9,169.7681,234.1,,,3729,2605,1306
2020/11/10,169.754,248.3,,,3739,2605,1306
2020/11/11,169.728,251.5,,,3746,2605,1306
2020/11/12,169.641,254,,,3741,2605,1306
2020/11/13,169.4186,252.2,,,3728,2605,1306
2020/11/16,169.4334,250.9,,,3671,2449,1312.5
2020/11/17,169.4258,253,,,3677,2464,1304
2020/11/18,169.4076,249.7,,,3633,2442,1304
2020/11/19,169.3391,251.4,,,3586,2409,1297
2020/11/20,169.2176,252.1,,,3552,2414.5,1310
2020/11/23,169.3528,254.6,,,3551,2394,1341.5
2020/11/24,169.3463,260.8,,,3563,2385.5,1360.5
2020/11/25,169.4334,271.4,,,3570,2393,1350.5
2020/11/26,169.4677,279.6,,,3581,2429.5,1451.5
2020/11/27,169.4693,279.3,,,3760,2432.5,1450.5
2020/11/30,169.6918,279.8,,,3994,2463.5,1482.5
2020/12/1,169.7936,286.8,,,4116,2507,1503
2020/12/2,169.8157,284.7,,,4162,2507,1554.5
2020/12/3,169.8155,288,,,4346,2507,1564
2020/12/4,169.8697,292.2,,,4456,2507,1564
2020/12/7,169.901,293.8,,,4786,2507,1525
2020/12/8,169.9273,290.3,,,4817,2507,1525
2020/12/9,169.9073,284.7,,,4822,2507,1525
2020/12/10,169.9921,285,,,4930,2507,1525
2020/12/11,170.0125,290.6,,,4977,2507,1525
2020/12/14,170.0403,289.3,,,5508,2533.5,1545.5
2020/12/15,170.1181,288.5,,,5638,2616,1518.5
2020/12/16,170.1962,290.2,,,5576,2617.5,1524
2020/12/17,170.2007,297.7,,,5660,2622,1517
2020/12/18,170.2427,303.1,,,5688,2664.5,1525
2020/12/21,170.3983,298.6,,,6469,2806.5,1576
2020/12/22,170.5772,291.6,,,6615,2825.5,1580.5
2020/12/23,170.6838,278.3,,,6634,2780.5,1552.5
2020/12/24,170.7177,279.8,,,6309,2834.5,1570
2020/12/25,170.7977,306.9,,,5777,2914,1569.5
2020/12/28,170.8956,308.3,,,5308,2946.5,1615
2020/12/29,170.9408,307.2,,,5482,2950,1575.5
2020/12/30,171.0395,304.7,,,5552,2943.5,1526.5
2020/12/31,171.0871,303.3,,,5493,2976.5,1500.5
2021/1/4,171.1574,313.9,,,5370,3121,1594
2021/1/5,171.1872,313.4,,,5546,3162,1573.5
2021/1/6,171.3103,319.3,,,5745,3129.5,1573.5
2021/1/7,171.4635,327.6,,,5835,3047,1559
2021/1/8,171.5584,332.7,,,5891,3020.5,1604
2021/1/11,171.6224,336,,,6106,2990.5,1580
2021/1/12,171.714,332.2,,,6157,2934.5,1599.5
2021/1/13,171.8269,340,,,6149,2934.5,1552.5
2021/1/14,171.9489,335.9,,,6063,2934.5,1533.5
2021/1/15,171.9222,332.2,,,5939,3117.5,1603
2021/1/18,171.8507,326.1,,,5508,3016,1814.5
2021/1/19,171.802,328.4,,,5370,3007.5,1821
2021/1/20,171.8327,337.3,,,5258,3011.5,1817
2021/1/21,171.8851,336.2,,,4887,3051.5,1835.5
2021/1/22,171.9647,324.5,,,4783,3041.5,1806
2021/1/25,172.0615,318.5,,,4509,3017.5,1814.5
2021/1/26,171.9992,322.6,,,4511,2990.5,1825
2021/1/27,171.9804,323.6,,,4565,2992,1829.5
2021/1/28,171.9187,324,,,4610,2982.5,1822
2021/1/29,171.8004,324,,,4681,2970,1800
2021/2/1,171.872,336,,,4494,3011.5,1696
2021/2/2,171.9618,340.6,,,4389,3020,1700
2021/2/3,171.8963,347.5,,,4265,3020,1700
2021/2/4,171.8218,353.1,,,4089,2920,1700
2021/2/5,171.7727,356.3,,,3985,2920,1700
2021/2/7,171.8091,,,,3888,,
2021/2/8,171.6928,361.9,,,3746,2900,1700
2021/2/9,171.7316,367.3,,,3723,3020,1700
2021/2/10,171.728,368.1,,,3782,3020,1700
2021/2/18,171.6712,395.8,,,3615,3020,1700
2021/2/19,171.7245,387,,,3579,3002,1696
2021/2/20,171.7361,,,,3562,,
2021/2/22,171.7951,384.8,,,3534,2772.5,1614.5
2021/2/23,171.8596,393.8,,,3476,2762,1562.5
2021/2/24,171.9346,407,,,3400,2708,1579
2021/2/25,171.963,407.3,,,3310,2700.5,1600.5
2021/2/26,171.9605,410,,,3220,2605.5,1484.5
2021/3/1,172.0912,407.2,,,3173,2670,1578
2021/3/2,172.1549,397.2,,,3138,2670,1558
2021/3/3,172.1492,392.9,,,3152,2670,1550
2021/3/4,172.1707,396.5,,,3177,2670,1555
2021/3/5,172.2148,411.7,,,3226,2670,1601.5
2021/3/8,172.2561,433.6,,,3342,2670,1569
2021/3/9,172.3086,428.1,,,3365,2670,1529
2021/3/10,172.4296,417.9,,,3368,2600,1547
2021/3/11,172.4941,416.3,,,3371,2600,1529.5
2021/3/12,172.5198,421.2,,,3377,2610.5,1571.5
2021/3/15,172.5924,420.4,,,3384,2362.5,1528
2021/3/16,172.6167,411.3,,,3392,2421.5,1565.5
2021/3/17,172.6328,408.3,,,3406,2436,1613
2021/3/18,172.664,407.8,,,3461,2439,1610
2021/3/19,172.7068,394.8,,,3561,2393,1621.5
2021/3/22,172.7947,376.6,,,3643,2228,1606
2021/3/23,172.8613,386.5,,,3638,2188,1606
2021/3/24,172.9938,376.2,,,3624,2183,1632
2021/3/25,173.0256,374.5,,,3605,2185,1666.5
2021/3/26,173.0453,375.8,,,3565,2185,1666.5
2021/3/29,173.1004,383.3,,,3587,2246.5,1704
2021/3/30,173.0637,383.1,,,3616,2247,1767
2021/3/31,173.1081,383.1,,,3618,2272,1712
2021/4/1,173.1443,393.4,,,3581,2299.5,1726
2021/4/2,173.1903,396.5,,,3581,2299.5,1652.5
2021/4/6,173.2681,388.5,,,3429,2299.5,1722.5
2021/4/7,173.2855,389.3,,,3428,2299.5,1690
2021/4/8,173.3051,384.4,,,3439,2299.5,1700
2021/4/9,173.3394,386.4,,,3446,2299.5,1696
2021/4/12,173.4367,387.3,,,3470,2250,1673
2021/4/13,173.5369,391.1,,,3452,2348,1673
2021/4/14,173.5943,394,,,3419,2348,1673
2021/4/15,173.6768,406.3,,,3384,2258.5,1692.5
2021/4/16,173.6956,410.1,,,3361,2472.5,1646.5
2021/4/19,173.7629,408.5,,,3323,2452.5,1671
2021/4/20,173.8392,413.7,,,3306,2465.5,1649
2021/4/21,173.9008,411.6,,,3288,2484,1626
2021/4/22,173.9338,400.1,,,3289,2506.5,1631.5
2021/4/23,173.9307,403.4,,,3308,2527,1633
2021/4/25,173.9628,,,,3312,,
2021/4/26,173.9338,406.3,,,3306,2582,1659
2021/4/27,173.8868,402.1,,,3300,2620.5,1668
2021/4/28,173.8438,395.6,,,3296,2611.5,1631
2021/4/29,173.8694,403.9,,,3293,2600.5,1604
2021/4/30,173.9122,412.2,,,3281,2552.5,1610
2021/5/6,174.0986,429.1,,,3292,2651.5,1728.5
2021/5/7,174.1979,424.4,,,3306,2720,1779
2021/5/8,174.1875,,,,3301,,
2021/5/10,174.1989,424,,,3484,2807,1726
2021/5/11,174.2778,421.1,,,3591,2706,1726
2021/5/12,174.3497,420.6,,,3674,2661.5,1720
2021/5/13,174.3792,428.7,,,3708,2675,1720
2021/5/14,174.3959,417.5,,,3749,2549.5,1700
2021/5/17,174.426,424.9,,,3741,2575.5,1779
2021/5/18,174.4416,432.5,,,3707,2780,1884
2021/5/19,174.4949,429.8,,,3676,2691.5,1829.5
2021/5/20,174.61,410.5,,,3671,2480,1715.5
2021/5/21,174.7021,403.7,,,3672,2438.5,1640
2021/5/24,174.8041,410.5,,,3663,2481,1661
2021/5/25,174.8343,421.3,,,3668,2481.5,1645
2021/5/26,174.8792,426.8,,,3668,2461.5,1619
2021/5/27,174.8979,419.6,,,3679,2495.5,1611.5
2021/5/28,174.8927,429,,,3680,2479,1627
2021/5/31,174.9192,412.1,,,3701,2518.5,1611.5
2021/6/1,174.9352,435.2,,,3679,2326.5,1544
2021/6/2,174.9583,440.8,,,3754,2493.5,1600
2021/6/3,174.9908,444.9,,,3779,2493.5,1610.5
2021/6/4,174.9817,443.2,,,3787,2493.5,1610.5
2021/6/7,174.9305,447.7,,,3783,2493.5,1627.5
2021/6/8,174.9401,443.7,,,3774,2493.5,1620.5
2021/6/9,174.9448,448.7,,,3771,2493.5,1726
2021/6/10,174.9451,448.3,,,3775,2493.5,1804
2021/6/11,174.9423,449.3,,,3772,2493.5,1780.5
2021/6/15,174.9647,457,,,3784,2364,1714.5
2021/6/16,174.9346,459.2,,,3793,2624.5,2031.5
2021/6/17,174.8647,454.2,,,3772,2748,2094.5
2021/6/18,174.8473,445.3,,,3770,2800,2107.5
2021/6/21,174.9165,440.2,,,3772,2863,2107
2021/6/22,174.9271,450.2,,,3775,2864,2110
2021/6/23,174.961,454.3,,,3772,2945,2194
2021/6/24,175.029,456.4,,,3766,2989.5,2267
2021/6/25,175.0867,460.1,,,3765,2950,2266.5
2021/6/28,175.2025,459.1,,,3797,2934.5,2259.5
2021/6/29,175.2571,446.5,,,3795,2797.5,2218
2021/6/30,175.3083,450.5,,,3827,2816,2228.5
2021/7/1,175.3821,460,,,3868,2816,2270
2021/7/2,175.4344,468.1,,,3893,2816,2275
2021/7/5,175.5619,468,,,3984,2816,2310.5
2021/7/6,175.6357,471.9,,,4025,2816,2201
2021/7/7,175.7153,458.1,,,4085,2816,2200
2021/7/8,176.1179,443.5,,,4147,2816,2030
2021/7/9,176.1354,441.2,,,4183,2816,2169
2021/7/12,176.3528,450.6,,,4205,2816,2250
2021/7/13,176.5253,450.5,,,4247,2816,2200
2021/7/14,176.7081,457.1,,,4286,2816,2189
2021/7/15,176.8013,449.7,,,4326,2778,1944
2021/7/16,176.8699,438.5,51.23,4103953,4336,2778,1922
2021/7/19,176.9888,432.1,52.3,130800,4463,2709.5,1938
2021/7/20,177.0837,412.5,53.28,162000,4456,2695.5,1959.5
2021/7/21,177.2194,404.7,54.4,212000,4474,2745.5,1987
2021/7/22,177.329,415.3,55.52,112200,4543,2866,1999
2021/7/23,177.4136,424.4,56.97,112000,,2854,2020.5
2021/7/26,177.5657,433.1,54.46,48000,4749,2827,2037
2021/7/27,177.5904,440,54.63,74211,4872,2862.5,2058
2021/7/28,177.5574,443.7,52.5,872747,4920,2899.5,2068
2021/7/29,177.6068,443.5,52.96,84026,5038,2973,2102.5
2021/7/30,177.7574,408.2,54.17,40000,5062,3062,2122.5
2021/8/2,178.0595,452.2,51.99,42022,5314,3170,2041.5
2021/8/3,178.1008,441.8,53.44,45005,5289,3170,2041.5
2021/8/4,178.1139,432,58.7,20000,5304,3170,2050
2021/8/5,178.1606,428.6,54.9,60000,5300,3170,2213
2021/8/6,178.2074,428.5,52.96,20000,5356,3170,2040
2021/8/9,178.1517,426.4,53.32,282866,5453,3170,2140
2021/8/10,178.0922,417.7,55.32,20000,5474,3170,2180.5
2021/8/11,178.0859,429.8,55.9,20000,5478,3170,2212
2021/8/12,178.1554,428.7,55.43,6001,5462,3170,2039.5
2021/8/13,178.1742,431.4,54,51001,5462,3170,2156.5
2021/8/16,178.1947,428.6,51,500010,5500,3178.5,2415
2021/8/17,178.1782,422,51.76,7001,5508,3218.5,2424.5
2021/8/18,178.2607,424,51.87,3000,5538,3305.5,2521.5
2021/8/19,178.3169,420.2,50.49,4001,5555,3379,2653.5
2021/8/20,178.3307,409.2,49,908000,5618,3460.5,2812
2021/8/23,178.3558,404.9,50.2,3002,5643,3514.5,2812
2021/8/24,178.395,414.4,50.2,2002,5628,3591.5,2826.5
2021/8/25,178.4238,427.7,47.64,285210,5661,3597,2838.5
2021/8/26,178.3426,434,47.64,4212,5695,3611,2856.5
2021/8/27,178.3411,434.3,45.09,205101,5704,3557,2804.5
2021/8/30,178.4217,434.3,45.16,35,5730,3586,2820
2021/8/31,178.4599,434.3,45.35,23,5812,3738.5,2912.5
2021/9/1,178.5138,440.3,45.19,30,5906,3777,3013.5
2021/9/2,178.5198,438.9,44.66,50,,3826.5,3102
2021/9/3,178.5266,455.7,44.67,520,5918,3920,3170
2021/9/6,178.606,451.6,44,10,5922,4051.5,3401.5
2021/9/7,178.6185,454.3,43.9,2000,5912,4118,3283
2021/9/8,178.5761,451,42.9,40,5905,4102.5,3167
2021/9/9,178.5478,454.7,41.99,1222,5901,4319,3012
2021/9/10,178.5179,453.5,44,3040,5891,4541.5,3203.5
2021/9/13,178.583,462.1,45.62,50,,4502,2956.5
2021/9/14,178.5216,463.3,45.54,3950,5897,3865.5,3074.5
2021/9/15,178.507,463.8,45,50,6024,4025,3441
2021/9/16,178.465,468.2,44.94,6140,6085,4106,3536
2021/9/17,178.4727,474.3,43.43,21900,6117,4010.5,3496
2021/9/18,178.4898,,,,6112,,
2021/9/22,178.5352,471,43.24,4231,6112,3996,3527.5
2021/9/23,178.5036,474.7,43.85,2500,6091,4054.5,3643.5
2021/9/24,178.4657,484.8,44.36,4841,6091,3987,3676.5
2021/9/26,178.4738,,,,,,
2021/9/27,178.405,492.2,43.59,15841,6052,3963,3673.5
2021/9/28,178.3253,501.9,42.22,56000,6042,4020,3702
2021/9/29,178.3143,496.5,41.84,611768,5993,4035.5,3726
